[ 13.\,05.\,2013 ]
  \WinEdt{Inremos7}{( -->  1 h, 54 min.)}{Monday}{00:00-00:21}
  \WinEdt{Inremos7}{( --> )}{Monday}{22:27-23:59}
  \WinEdt{Inremos7}{( 0 h, 01 min.)}{Monday}{0:34-00:35}
  \WinEdt{!KrNeki}{( 0 h, 12 min.)}{Monday}{0:35-00:47}
  \WinEdt{KG130116}{( 1 h, 28 min.)}{Monday}{0:50-02:18}
  \WinEdt{KG130116}{( 4 h, 19 min.)}{Monday}{11:22-15:41}
