[ 30.\,04.\,2013 ]
  \WinEdt{KG130116}{( -->  2 h, 38 min.)}{Tuesday}{00:00-00:04}
  \WinEdt{KG130116}{( --> )}{Tuesday}{21:26-23:59}
  \WinEdt{KG130116}{( 3 h, 30 min.)}{Tuesday}{08:43-12:13}
  \WinEdt{rps}{( 0 h, 18 min.)}{Tuesday}{12:13-12:31}
  \WinEdt{KG130116}{( 1 h, 41 min.)}{Tuesday}{12:31-14:12}
  \WinEdt{!KrNeki}{( 0 h, 43 min.)}{Tuesday}{14:12-14:55}
  \WinEdt{KG130116}{( 0 h, 44 min.)}{Tuesday}{14:55-15:39}
