[ 06.\,02.\,2013 ]
  \WinEdt{KG090511}{( --> 13 h, 42 min.)}{Wednesday}{00:00-01:05}
  \WinEdt{KG090511}{( --> )}{Wednesday}{11:23-23:59}
  \WinEdt{KG090511}{( 9 h, 35 min.)}{Wednesday}{10:36-20:11}
  \WinEdt{KG090511}{( 2 h, 05 min.)}{Wednesday}{20:11-22:16}
  \WinEdt{Lezije}{( 1 h, 06 min.)}{èetrtek}{21:31-22:37}
  \WinEdt{!KrNeki}{( 0 h, 53 min.)}{èetrtek}{22:37-23:30}
  \WinEdt{Lezije}{( 0 h, 13 min.)}{èetrtek}{23:30-23:43}
